,Condition,Owner,Size,Type,Quality,week
8105,O,7,2,DRY,CLASE B-C,4
8106,O,7,2,DRY,CLASE B-C,4
8107,O,7,2,DRY,CLASE B-C,4
8108,O,7,2,DRY,CLASE B-C,4
8109,O,7,2,DRY,CLASE B-C,4
8110,O,7,2,DRY,CLASE B-C,4
8111,O,7,2,DRY,CLASE B-C,4
8112,O,7,2,DRY,CLASE B-C,4
8113,O,7,2,DRY,CLASE B-C,4
8114,O,7,2,DRY,CLASE B-C,4
8115,O,7,2,DRY,CLASE B-C,4
8116,O,7,2,DRY,CLASE B-C,4
8117,D,7,2,DRY,CLASE B-C,4
8118,O,7,2,DRY,CLASE B-C,4
8119,O,7,2,DRY,CLASE B-C,4
8120,D,7,2,DRY,CLASE B-C,4
8121,O,7,2,DRY,CLASE B-C,4
8122,O,7,2,DRY,CLASE B-C,4
8123,O,7,2,DRY,CLASE B-C,4
8124,O,7,2,DRY,CLASE B-C,4
8125,O,7,2,DRY,CLASE B-C,4
8126,D,7,2,DRY,CLASE B-C,4
8127,O,7,2,DRY,CLASE B-C,4
8128,O,7,2,DRY,CLASE B-C,4
8129,O,7,2,DRY,CLASE B-C,4
8130,O,7,2,DRY,CLASE B-C,4
8131,O,7,2,DRY,CLASE B-C,4
8132,O,7,2,DRY,CLASE B-C,4
8133,O,7,2,DRY,CLASE B-C,4
8134,O,7,2,DRY,CLASE B-C,4
8135,O,7,2,DRY,CLASE B,4
8136,O,7,2,DRY,CLASE A,4
8137,O,7,2,DRY,CLASE B,4
8138,O,7,2,DRY,CLASE B-C,4
8139,O,7,2,DRY,CLASE B-C,4
8140,O,7,2,DRY,CLASE B-C,4
8141,O,7,2,DRY,CLASE B-C,4
8142,O,7,2,DRY,CLASE B-C,4
8143,O,7,2,DRY,CLASE B-C,4
8144,O,7,2,DRY,CLASE B-C,4
8145,O,7,2,DRY,CLASE B-C,4
8146,O,7,2,DRY,CLASE B-C,4
8147,O,7,2,DRY,CLASE B-C,4
8148,D,7,2,DRY,CLASE B-C,4
8149,O,7,2,DRY,CLASE B-C,4
8150,O,7,2,DRY,CLASE B-C,4
8151,O,7,2,DRY,CLASE B-C,4
8152,O,7,2,DRY,CLASE B-C,4
8153,O,7,2,DRY,CLASE B-C,4
8154,O,7,2,DRY,CLASE B-C,4
8155,O,7,2,DRY,CLASE B-C,4
8156,O,7,2,DRY,CLASE B-C,4
8157,D,7,2,DRY,CLASE B-C,4
8158,O,7,2,DRY,CLASE B-C,4
8159,O,7,2,DRY,CLASE B-C,4
8160,O,7,2,DRY,CLASE B-C,4
8161,O,7,2,DRY,CLASE B-C,4
8162,D,7,2,DRY,CLASE B-C,4
8163,O,7,2,DRY,CLASE B-C,4
8164,O,7,2,DRY,CLASE B-C,4
8165,O,7,2,DRY,CLASE B-C,4
8166,O,7,2,DRY,CLASE B-C,4
8167,I,7,2,RF,CLASE B-C,4
8168,O,7,2,DRY,CLASE D,4
8169,O,7,2,DRY,CLASE B-C,4
8170,D,7,2,DRY,CLASE B-C,4
8171,O,7,2,DRY,CLASE B-C,4
8172,O,7,2,DRY,CLASE B-C,4
8173,O,7,2,DRY,CLASE B-C,4
8174,O,7,2,DRY,CLASE B-C,4
8175,D,7,2,DRY,CLASE B-C,4
8176,O,7,2,DRY,CLASE B-C,4
8177,O,7,2,DRY,CLASE B-C,4
8178,O,7,2,DRY,CLASE A,4
8179,O,7,2,DRY,CLASE B-C,4
8180,O,7,2,DRY,CLASE B,4
8181,O,7,2,DRY,CLASE B-C,4
8182,O,7,2,DRY,CLASE B-C,4
8183,I,7,2,RF,CLASE B-C,4
8184,O,7,2,DRY,CLASE B-C,4
8185,O,7,2,DRY,CLASE B-C,4
8186,I,7,2,DRY,INSPECTION,4
8187,O,7,2,DRY,CLASE B-C,4
8188,D,7,2,DRY,CLASE B-C,4
8189,O,7,2,DRY,CLASE B-C,4
8190,O,7,2,DRY,CLASE B-C,4
8191,I,7,2,DRY,INSPECTION,4
8192,D,7,2,DRY,CLASE B-C,4
8193,O,7,2,DRY,CLASE B-C,4
8194,O,7,2,DRY,CLASE B-C,4
8195,O,7,2,DRY,CLASE B-C,4
8196,O,7,2,DRY,CLASE B-C,4
8197,O,7,2,DRY,CLASE B-C,4
8198,D,7,2,DRY,CLASE B-C,4
8199,O,7,2,DRY,CLASE B-C,4
8200,D,7,2,DRY,CLASE B-C,4
8201,O,7,2,DRY,CLASE B-C,4
8202,O,7,2,DRY,CLASE B-C,4
8203,O,7,2,DRY,CLASE B-C,4
8204,O,7,2,DRY,CLASE D,4
8205,D,7,2,DRY,CLASE B-C,4
8206,O,7,2,DRY,CLASE B-C,4
8207,O,7,2,DRY,CLASE B-C,4
8208,O,7,2,DRY,CLASE B-C,4
8209,O,7,2,DRY,CLASE B-C,4
8210,O,7,2,DRY,CLASE B-C,4
8211,D,7,2,DRY,CLASE B-C,4
8212,O,7,2,DRY,CLASE B-C,4
8213,O,7,2,DRY,CLASE B-C,4
8214,O,7,2,DRY,CLASE B-C,4
8215,O,7,2,DRY,CLASE B-C,4
8216,O,7,2,DRY,CLASE B-C,4
8217,O,7,2,DRY,CLASE B-C,4
8218,O,7,2,DRY,CLASE B-C,4
8219,O,7,2,DRY,CLASE B-C,4
8220,O,7,2,DRY,CLASE B-C,4
8221,O,7,2,DRY,CLASE B-C,4
8222,D,7,2,DRY,CLASE B-C,4
8223,O,7,2,DRY,CLASE B-C,4
8224,O,7,2,DRY,CLASE B-C,4
8225,O,7,2,DRY,CLASE B-C,4
8226,O,7,2,DRY,CLASE B-C,4
8227,D,7,2,DRY,CLASE B-C,4
8228,D,7,2,DRY,CLASE B-C,4
8229,O,7,2,DRY,CLASE B-C,4
8230,O,7,2,DRY,CLASE B-C,4
8231,O,7,2,DRY,CLASE B-C,4
8232,O,7,2,DRY,CLASE B-C,4
8233,D,7,2,DRY,CLASE B-C,4
8234,O,7,2,DRY,CLASE B-C,4
8235,O,7,2,DRY,CLASE B-C,4
8236,O,7,2,DRY,CLASE B-C,4
8237,O,7,2,DRY,CLASE B-C,4
8238,O,7,2,DRY,CLASE B-C,4
8239,O,7,2,DRY,CLASE B-C,4
8240,D,7,2,DRY,CLASE B-C,4
8241,O,7,2,DRY,CLASE B-C,4
8242,O,7,2,DRY,CLASE B-C,4
8243,O,7,2,DRY,CLASE B-C,4
8244,O,7,2,DRY,CLASE B-C,4
8245,O,7,2,DRY,CLASE B-C,4
8246,O,7,2,DRY,CLASE B-C,4
8247,O,7,2,DRY,CLASE B-C,4
8248,O,7,2,DRY,CLASE B-C,4
8249,O,7,2,DRY,CLASE B-C,4
8250,O,7,2,DRY,CLASE B-C,4
8251,O,7,2,DRY,CLASE B-C,4
8252,O,7,2,DRY,CLASE B-C,4
8253,O,7,2,DRY,CLASE B-C,4
8254,O,7,2,DRY,CLASE B-C,4
8255,O,7,2,DRY,CLASE B-C,4
8256,O,7,2,DRY,CLASE B-C,4
8257,O,7,2,DRY,CLASE B-C,4
8258,D,7,2,DRY,CLASE B-C,4
8259,O,7,2,DRY,CLASE B-C,4
8260,O,7,2,DRY,CLASE B-C,4
8261,O,7,2,DRY,CLASE D,4
8262,O,7,2,DRY,CLASE B-C,4
8263,D,7,2,DRY,CLASE B-C,4
8264,O,7,2,DRY,CLASE B-C,4
8265,O,7,2,DRY,CLASE B-C,4
8266,O,7,2,DRY,CLASE B-C,4
8267,O,7,2,DRY,CLASE D,4
8268,O,7,2,DRY,CLASE B-C,4
8269,O,7,2,DRY,CLASE A,4
8270,O,7,2,DRY,CLASE B-C,4
8271,O,7,2,DRY,CLASE B-C,4
8272,O,7,2,DRY,CLASE B-C,4
8273,I,7,2,DRY,INSPECTION,4
8274,D,7,2,DRY,CLASE B-C,4
8275,O,7,2,DRY,CLASE B-C,4
8276,D,7,2,DRY,CLASE B-C,4
8277,O,7,2,DRY,CLASE B-C,4
8278,O,7,2,DRY,CLASE B-C,4
8279,O,7,2,DRY,CLASE B-C,4
8280,O,7,2,DRY,CLASE B-C,4
8281,D,7,2,DRY,CLASE B-C,4
8282,O,7,2,DRY,CLASE B-C,4
8283,O,7,2,DRY,CLASE B-C,4
8284,D,7,2,DRY,CLASE B-C,4
8285,I,7,2,DRY,INSPECTION,4
8286,O,7,2,DRY,CLASE B-C,4
8287,O,7,2,DRY,CLASE B-C,4
8288,O,7,2,DRY,CLASE B-C,4
8289,O,7,2,DRY,CLASE B-C,4
8290,O,7,2,DRY,CLASE B-C,4
8291,O,7,2,DRY,CLASE B-C,4
8292,O,7,2,DRY,CLASE B-C,4
8293,O,7,2,DRY,CLASE B-C,4
8294,O,7,2,DRY,CLASE B-C,4
8295,O,7,2,DRY,CLASE B-C,4
8296,O,7,2,DRY,CLASE B-C,4
8297,O,7,2,DRY,CLASE B-C,4
8298,O,7,2,DRY,CLASE B-C,4
8299,O,7,2,DRY,CLASE B-C,4
8300,D,7,2,DRY,CLASE B-C,4
8301,O,7,2,DRY,CLASE B-C,4
8302,D,7,2,DRY,CLASE B-C,4
8303,O,7,2,DRY,CLASE B-C,4
8304,O,7,2,DRY,CLASE B-C,4
8305,O,7,2,DRY,CLASE B-C,4
8306,O,7,2,DRY,CLASE B-C,4
8307,O,7,2,DRY,CLASE B-C,4
8308,O,7,2,DRY,CLASE B-C,4
8309,O,7,2,DRY,CLASE B-C,4
8310,O,7,2,DRY,CLASE B-C,4
8311,O,7,2,DRY,CLASE B-C,4
8312,O,7,2,DRY,CLASE B-C,4
8313,O,7,2,DRY,CLASE B-C,4
8314,O,7,2,DRY,CLASE B-C,4
8315,O,7,2,DRY,CLASE B-C,4
8316,D,7,2,DRY,CLASE B-C,4
8317,O,7,2,DRY,CLASE B-C,4
8318,O,7,2,DRY,CLASE B-C,4
8319,O,7,2,DRY,CLASE B-C,4
8320,O,7,2,DRY,CLASE B-C,4
8321,I,7,2,DRY,INSPECTION,4
8322,O,7,2,DRY,CLASE B-C,4
8323,O,7,2,DRY,CLASE B-C,4
8324,O,7,2,DRY,CLASE B-C,4
8325,O,7,2,DRY,CLASE B-C,4
8326,O,7,2,DRY,CLASE B-C,4
8327,I,7,2,RF,CLASE B-C,4
8328,O,7,2,DRY,CLASE B-C,4
8329,O,7,2,DRY,CLASE B-C,4
8330,O,7,2,DRY,CLASE D,4
8331,O,7,2,DRY,CLASE B-C,4
8332,O,7,2,DRY,CLASE B-C,4
8333,O,7,2,DRY,CLASE D,4
8334,D,7,2,DRY,CLASE B-C,4
8335,O,7,2,DRY,CLASE D,4
8336,O,7,2,DRY,CLASE B-C,4
8337,O,7,2,DRY,CLASE B-C,4
8338,O,7,2,DRY,CLASE B-C,4
8339,O,7,2,DRY,CLASE B-C,4
8340,O,7,2,DRY,CLASE B-C,4
8341,D,7,2,DRY,CLASE B-C,4
8342,O,7,2,DRY,CLASE B-C,4
8343,O,7,2,DRY,CLASE B-C,4
8344,O,7,2,DRY,CLASE B-C,4
8345,O,7,2,DRY,CLASE B-C,4
8346,O,7,2,DRY,CLASE B-C,4
8347,O,7,2,DRY,CLASE B-C,4
8348,O,7,2,DRY,CLASE B-C,4
8349,O,7,2,DRY,CLASE B-C,4
8350,O,7,2,DRY,CLASE B-C,4
8351,O,7,2,DRY,CLASE B-C,4
8352,O,7,2,DRY,CLASE B-C,4
8353,I,7,2,DRY,INSPECTION,4
8354,O,7,2,DRY,CLASE B-C,4
8355,O,7,2,DRY,CLASE B-C,4
8356,O,7,2,DRY,CLASE B-C,4
8357,O,7,2,DRY,CLASE B-C,4
8358,O,7,2,DRY,CLASE B-C,4
8359,O,7,2,DRY,CLASE B-C,4
8360,O,7,2,DRY,CLASE B-C,4
8361,O,7,2,DRY,CLASE B-C,4
8362,O,7,2,DRY,CLASE B-C,4
8363,O,7,2,DRY,CLASE A,4
8364,O,7,2,DRY,CLASE B,4
8365,O,7,2,DRY,CLASE B-C,4
8366,O,7,2,DRY,CLASE B-C,4
8367,O,7,2,DRY,CLASE D,4
8368,O,7,2,DRY,CLASE B-C,4
8369,O,7,2,DRY,CLASE B-C,4
8370,O,7,2,DRY,CLASE B-C,4
8371,O,7,2,DRY,CLASE B-C,4
8372,O,7,2,DRY,CLASE B-C,4
8373,I,7,2,DRY,INSPECTION,4
8374,O,7,2,DRY,CLASE B,4
8375,O,7,2,DRY,CLASE B-C,4
8376,O,7,2,DRY,CLASE B,4
8377,O,7,2,DRY,CLASE B-C,4
8378,D,7,2,DRY,CLASE B-C,4
8379,O,7,2,DRY,CLASE B-C,4
8380,O,7,2,DRY,CLASE B-C,4
8381,O,7,2,DRY,CLASE B-C,4
8382,O,7,2,DRY,CLASE B-C,4
8383,O,7,2,DRY,CLASE B-C,4
8384,O,7,2,DRY,CLASE B-C,4
8385,D,7,2,DRY,CLASE B-C,4
8386,O,7,2,DRY,CLASE B-C,4
8387,O,7,2,DRY,CLASE B-C,4
8388,O,7,2,DRY,CLASE B-C,4
8389,O,7,2,DRY,CLASE B-C,4
8390,O,7,2,DRY,CLASE B-C,4
8391,O,7,2,DRY,CLASE B-C,4
8392,O,7,2,DRY,CLASE B-C,4
8393,O,7,2,DRY,CLASE B-C,4
8394,O,7,2,DRY,CLASE B-C,4
8395,O,7,2,DRY,CLASE B-C,4
8396,D,7,2,DRY,CLASE B-C,4
8397,O,7,2,DRY,CLASE B-C,4
8398,O,7,2,DRY,CLASE B-C,4
8399,I,7,2,DRY,INSPECTION,4
8400,O,7,2,DRY,CLASE B-C,4
8401,D,7,2,DRY,CLASE B-C,4
8402,O,7,2,DRY,CLASE B-C,4
8403,I,7,2,DRY,INSPECTION,4
8404,O,7,2,DRY,CLASE B-C,4
8405,O,7,2,DRY,CLASE B-C,4
8406,D,7,2,DRY,CLASE B-C,4
8407,O,7,2,DRY,CLASE B-C,4
8408,O,7,2,DRY,CLASE B-C,4
8409,O,7,2,DRY,CLASE B-C,4
8410,O,7,2,DRY,CLASE B-C,4
8411,O,5,2,DRY,CLASE B-C,4
8412,O,1,2,DRY,CLASE D,4
8413,D,6,2,DRY,CLASE B-C,4
8414,O,1,2,DRY,CLASE B-C,4
8415,O,1,2,DRY,CLASE B-C,4
8416,O,1,2,DRY,CLASE B-C,4
8417,O,1,2,DRY,CLASE B-C,4
8418,O,1,2,DRY,CLASE B-C,4
8419,O,6,2,DRY,CLASE B-C,4
8420,O,1,2,DRY,CLASE B-C,4
8421,O,1,2,DRY,CLASE B-C,4
8422,O,1,2,DRY,CLASE B-C,4
8423,D,6,2,DRY,CLASE B-C,4
8424,O,6,2,DRY,CLASE B-C,4
8425,O,6,2,DRY,CLASE B-C,4
8426,D,6,2,DRY,CLASE B-C,4
8427,O,7,2,DRY,CLASE B-C,4
8428,O,6,2,DRY,CLASE B-C,4
8429,O,1,2,DRY,CLASE B-C,4
8430,D,6,2,DRY,CLASE B-C,4
8431,O,6,2,DRY,CLASE B-C,4
8432,O,6,2,DRY,CLASE B-C,4
8433,O,7,2,DRY,CLASE B-C,4
8434,O,7,2,DRY,CLASE B-C,4
8435,O,7,2,DRY,CLASE B-C,4
8436,I,7,2,DRY,INSPECTION,4
8437,O,6,2,DRY,CLASE B-C,4
8438,O,1,2,DRY,CLASE B-C,4
8439,O,6,2,DRY,CLASE B-C,4
8440,O,6,2,DRY,CLASE B-C,4
8441,I,6,2,DRY,CLASE B-C,4
8442,O,6,2,DRY,CLASE B-C,4
8443,D,6,2,DRY,CLASE B-C,4
8444,D,6,2,DRY,CLASE B-C,4
8445,D,6,2,DRY,CLASE B-C,4
8446,O,6,2,DRY,CLASE B-C,4
8447,D,6,2,DRY,CLASE B-C,4
8448,D,6,2,DRY,CLASE B-C,4
8449,D,6,2,DRY,CLASE B-C,4
8450,O,1,2,DRY,CLASE B-C,4
8451,D,6,2,DRY,CLASE B-C,4
8452,O,7,2,DRY,CLASE B-C,4
8453,I,6,2,DRY,INSPECTION,4
8454,D,6,2,DRY,CLASE B-C,4
8455,O,6,2,DRY,CLASE B-C,4
8456,D,7,2,DRY,CLASE B-C,4
8457,O,6,2,DRY,CLASE B-C,4
8458,O,7,2,DRY,CLASE B-C,4
8459,O,1,2,DRY,CLASE B-C,5
8460,O,1,2,DRY,CLASE B-C,5
8461,D,2,2,DRY,CLASE B-C,5
8462,O,1,2,DRY,CLASE B-C,5
8463,O,6,2,DRY,CLASE B-C,5
8464,O,6,2,DRY,CLASE B-C,5
8465,O,6,2,DRY,CLASE B-C,5
8466,O,6,2,DRY,CLASE B-C,5
8467,O,6,2,DRY,CLASE B-C,5
8468,O,6,2,DRY,CLASE B,5
8469,O,6,2,DRY,CLASE B-C,5
8470,O,6,2,DRY,CLASE B,5
8471,O,6,2,DRY,CLASE B-C,5
8472,O,6,2,DRY,CLASE B-C,5
8473,O,6,2,DRY,CLASE B-C,5
8474,O,6,2,DRY,CLASE B-C,5
8475,O,3,2,DRY,CLASE A,5
8476,O,9,2,DRY,CLASE B-C,5
8477,O,9,2,DRY,CLASE B-C,5
8478,O,2,2,RF,CLASE B-C,5
8479,O,3,2,DRY,CLASE B-C,5
8480,O,3,2,DRY,CLASE B-C,5
8481,O,3,2,DRY,CLASE B-C,5
8482,O,7,2,DRY,CLASE B-C,5
8483,O,4,2,DRY,CLASE B-C,5
8484,I,2,1,DRY,INSPECTION,5
8485,D,2,1,DRY,CLASE B-C,5
8486,D,2,1,DRY,CLASE B-C,5
8487,O,2,1,DRY,CLASE B-C,5
8488,D,2,1,DRY,CLASE D,5
8489,O,2,2,RF,CLASE B-C,5
8490,O,2,2,RF,CLASE B-C,5
8491,O,5,2,DRY,CLASE B-C,5
8492,O,5,2,DRY,CLASE B-C,5
8493,O,5,2,DRY,CLASE B-C,5
8494,D,5,2,DRY,CLASE D,5
8495,D,5,2,DRY,CLASE B-C,5
8496,O,5,2,DRY,CLASE B-C,5
8497,O,5,2,DRY,CLASE B-C,5
8498,O,5,2,DRY,CLASE B-C,5
8499,O,1,2,DRY,CLASE B-C,5
8500,I,1,2,DRY,INSPECTION,5
8501,O,1,2,DRY,CLASE B-C,5
8502,O,3,1,DRY,CLASE B-C,5
8503,I,3,2,DRY,INSPECTION,5
8504,O,3,2,DRY,CLASE A,5
8505,O,3,2,DRY,CLASE B-C,5
8506,I,3,2,DRY,INSPECTION,5
8507,O,3,2,DRY,CLASE B-C,5
8508,O,8,2,DRY,CLASE B-C,5
8509,O,8,2,DRY,CLASE B-C,5
8510,O,8,2,DRY,CLASE B-C,5
8511,D,6,2,RF,CLASE B-C,5
8512,O,6,2,DRY,CLASE B-C,5
8513,O,6,2,DRY,CLASE B-C,5
8514,O,6,2,RF,CLASE B-C,5
8515,D,6,2,DRY,CLASE B-C,5
8516,O,6,2,DRY,CLASE B-C,5
8517,D,6,2,RF,CLASE B-C,5
8518,D,6,2,RF,CLASE B-C,5
8519,O,6,2,DRY,CLASE B-C,5
8520,D,6,2,DRY,CLASE B-C,5
8521,O,6,2,DRY,CLASE B-C,5
8522,O,6,2,DRY,CLASE B-C,5
8523,O,6,2,DRY,CLASE B-C,5
8524,O,6,2,DRY,CLASE B-C,5
8525,D,6,2,DRY,CLASE B-C,5
8526,O,6,2,DRY,CLASE B-C,5
8527,O,6,2,DRY,CLASE B-C,5
8528,D,6,2,DRY,CLASE B-C,5
8529,D,6,2,DRY,CLASE B-C,5
8530,D,6,2,DRY,CLASE B-C,5
8531,O,6,2,DRY,CLASE B-C,5
8532,O,7,2,DRY,CLASE B,5
8533,O,7,2,DRY,CLASE A,5
8534,O,7,2,DRY,CLASE B-C,5
8535,O,7,2,DRY,CLASE B-C,5
8536,O,7,2,DRY,CLASE B-C,5
8537,O,7,2,DRY,CLASE B-C,5
8538,O,7,2,DRY,CLASE B-C,5
8539,O,7,2,DRY,CLASE B-C,5
8540,O,7,2,DRY,CLASE B-C,5
8541,O,7,2,DRY,CLASE B-C,5
8542,O,7,2,DRY,CLASE B-C,5
8543,O,7,2,DRY,CLASE B-C,5
8544,I,7,2,DRY,INSPECTION,5
8545,O,7,2,DRY,CLASE B-C,5
8546,O,7,2,DRY,CLASE B-C,5
8547,O,7,2,DRY,CLASE B-C,5
8548,O,7,2,DRY,CLASE B-C,5
8549,O,7,2,DRY,CLASE B-C,5
8550,O,7,2,DRY,CLASE B-C,5
8551,O,7,2,DRY,CLASE B-C,5
8552,O,7,2,DRY,CLASE B-C,5
8553,O,7,2,DRY,CLASE B-C,5
8554,O,7,2,DRY,CLASE B-C,5
8555,D,7,2,DRY,CLASE B-C,5
8556,O,7,2,DRY,CLASE B-C,5
8557,O,7,2,DRY,CLASE B-C,5
8558,O,7,2,DRY,CLASE B-C,5
8559,O,7,2,DRY,CLASE B-C,5
8560,O,7,2,DRY,CLASE B-C,5
8561,D,7,2,DRY,CLASE D,5
8562,O,7,2,DRY,CLASE B-C,5
8563,O,7,2,DRY,CLASE B-C,5
8564,O,7,2,DRY,CLASE B-C,5
8565,O,7,2,DRY,CLASE B-C,5
8566,O,7,2,DRY,CLASE B-C,5
8567,O,7,2,DRY,CLASE B-C,5
8568,D,7,2,DRY,CLASE B-C,5
8569,O,7,2,DRY,CLASE B-C,5
8570,O,7,2,DRY,CLASE B-C,5
8571,O,7,2,DRY,CLASE B-C,5
8572,O,7,2,DRY,CLASE B-C,5
8573,O,7,2,DRY,CLASE B-C,5
8574,I,7,2,DRY,INSPECTION,5
8575,O,7,2,DRY,CLASE B-C,5
8576,O,7,2,DRY,CLASE B-C,5
8577,O,7,2,DRY,CLASE B-C,5
8578,O,7,2,DRY,CLASE B-C,5
8579,O,7,2,DRY,CLASE B,5
8580,O,7,2,DRY,CLASE B-C,5
8581,O,7,2,DRY,CLASE B-C,5
8582,O,7,2,DRY,CLASE B-C,5
8583,O,7,2,DRY,CLASE B-C,5
8584,O,7,2,DRY,CLASE B-C,5
8585,O,7,2,DRY,CLASE B-C,5
8586,D,7,2,DRY,CLASE B-C,5
8587,O,7,2,DRY,CLASE B-C,5
8588,O,7,2,DRY,CLASE B-C,5
8589,O,7,2,DRY,CLASE B-C,5
8590,O,7,2,DRY,CLASE B-C,5
8591,O,7,2,DRY,CLASE B-C,5
8592,O,7,2,DRY,CLASE B-C,5
8593,D,7,2,DRY,CLASE B-C,5
8594,O,7,2,DRY,CLASE B-C,5
8595,O,7,2,DRY,CLASE B-C,5
8596,O,7,2,DRY,CLASE B-C,5
8597,O,7,2,DRY,CLASE B-C,5
8598,O,7,2,DRY,CLASE B-C,5
8599,O,7,2,DRY,CLASE B-C,5
8600,O,7,2,DRY,CLASE B-C,5
8601,O,7,2,DRY,CLASE B-C,5
8602,O,7,2,DRY,CLASE B-C,5
8603,O,7,2,DRY,CLASE B-C,5
8604,O,7,2,DRY,CLASE B-C,5
8605,O,7,2,DRY,CLASE B-C,5
8606,O,7,2,DRY,CLASE B-C,5
8607,O,7,2,DRY,CLASE B-C,5
8608,O,7,2,DRY,CLASE B-C,5
8609,O,7,2,DRY,CLASE B-C,5
8610,O,7,2,DRY,CLASE B-C,5
8611,O,7,2,DRY,CLASE B-C,5
8612,O,7,2,DRY,CLASE B-C,5
8613,O,7,2,DRY,CLASE B-C,5
8614,O,7,2,DRY,CLASE B-C,5
8615,O,7,2,DRY,CLASE B-C,5
8616,O,7,2,DRY,CLASE B-C,5
8617,O,7,2,DRY,CLASE B-C,5
8618,O,7,2,DRY,CLASE B-C,5
8619,O,7,2,DRY,CLASE B-C,5
8620,O,7,2,DRY,CLASE B-C,5
8621,O,7,2,DRY,CLASE B-C,5
8622,O,7,2,DRY,CLASE B-C,5
8623,O,7,2,DRY,CLASE B-C,5
8624,O,7,2,DRY,CLASE B-C,5
8625,O,7,2,DRY,CLASE B-C,5
8626,O,7,2,DRY,CLASE B-C,5
8627,O,7,2,DRY,CLASE B-C,5
8628,O,7,2,DRY,CLASE B-C,5
8629,O,7,2,DRY,CLASE B-C,5
8630,O,7,2,DRY,CLASE B-C,5
8631,O,7,2,DRY,CLASE B-C,5
8632,O,7,2,DRY,CLASE B-C,5
8633,O,7,2,DRY,CLASE B-C,5
8634,O,7,2,DRY,CLASE B-C,5
8635,O,7,2,DRY,CLASE B-C,5
8636,O,7,2,DRY,CLASE A,5
8637,O,7,2,DRY,CLASE B-C,5
8638,O,7,2,DRY,CLASE B-C,5
8639,O,7,2,DRY,CLASE B-C,5
8640,O,7,2,DRY,CLASE B-C,5
8641,O,7,2,DRY,CLASE B-C,5
8642,O,7,2,DRY,CLASE B-C,5
8643,O,7,2,DRY,CLASE B-C,5
8644,O,7,2,DRY,CLASE B-C,5
8645,O,7,2,DRY,CLASE B-C,5
8646,O,7,2,DRY,CLASE B-C,5
8647,O,7,2,DRY,CLASE B-C,5
8648,O,7,2,DRY,CLASE B-C,5
8649,O,7,2,DRY,CLASE B-C,5
8650,O,7,2,DRY,CLASE B-C,5
8651,D,7,2,DRY,CLASE B-C,5
8652,O,7,2,DRY,CLASE B-C,5
8653,O,7,2,DRY,CLASE B-C,5
8654,O,7,2,DRY,CLASE B-C,5
8655,O,7,2,DRY,CLASE B,5
8656,O,7,2,DRY,CLASE B-C,5
8657,O,7,2,DRY,CLASE B-C,5
8658,O,7,2,DRY,CLASE B-C,5
8659,O,7,2,DRY,CLASE B-C,5
8660,O,7,2,DRY,CLASE B-C,5
8661,O,7,2,DRY,CLASE B-C,5
8662,O,7,2,DRY,CLASE B-C,5
8663,O,7,2,DRY,CLASE B-C,5
8664,O,7,2,DRY,CLASE B-C,5
8665,O,7,2,DRY,CLASE B-C,5
8666,O,7,2,DRY,CLASE B-C,5
8667,O,7,2,DRY,CLASE B-C,5
8668,O,7,2,DRY,CLASE B-C,5
8669,O,7,2,DRY,CLASE B-C,5
8670,O,7,2,DRY,CLASE B-C,5
8671,O,7,2,DRY,CLASE B-C,5
8672,O,7,2,DRY,CLASE B-C,5
8673,O,7,2,DRY,CLASE D,5
8674,D,7,2,DRY,CLASE B-C,5
8675,O,7,2,DRY,CLASE B-C,5
8676,O,7,2,DRY,CLASE B-C,5
8677,O,7,2,DRY,CLASE B-C,5
8678,O,7,2,DRY,CLASE B-C,5
8679,O,7,2,DRY,CLASE B-C,5
8680,O,7,2,DRY,CLASE B-C,5
8681,O,7,2,DRY,CLASE B-C,5
8682,O,7,2,DRY,CLASE B-C,5
8683,O,7,2,DRY,CLASE B-C,5
8684,O,7,2,DRY,CLASE B-C,5
8685,O,7,2,DRY,CLASE B-C,5
8686,O,7,2,DRY,CLASE B-C,5
8687,O,7,2,DRY,CLASE B-C,5
8688,O,7,2,DRY,CLASE B-C,5
8689,O,7,2,DRY,CLASE B-C,5
8690,O,7,2,DRY,CLASE B-C,5
8691,O,7,2,DRY,CLASE B-C,5
8692,O,7,2,DRY,CLASE B-C,5
8693,O,7,2,DRY,CLASE B-C,5
8694,O,7,2,DRY,CLASE B-C,5
8695,O,7,2,DRY,CLASE B-C,5
8696,O,7,2,DRY,CLASE B-C,5
8697,O,7,2,DRY,CLASE B-C,5
8698,D,7,2,DRY,CLASE B-C,5
8699,D,7,2,DRY,CLASE B-C,5
8700,O,7,2,DRY,CLASE D,5
8701,O,7,2,DRY,CLASE B-C,5
8702,O,7,2,DRY,CLASE B-C,5
8703,O,7,2,DRY,CLASE B-C,5
8704,O,7,2,DRY,CLASE B-C,5
8705,O,7,2,DRY,CLASE B-C,5
8706,O,7,2,DRY,CLASE B-C,5
8707,O,7,2,DRY,CLASE B-C,5
8708,O,7,2,DRY,CLASE B-C,5
8709,O,7,2,DRY,CLASE B-C,5
8710,O,7,2,DRY,CLASE B-C,5
8711,O,7,2,DRY,CLASE B-C,5
8712,I,7,2,DRY,INSPECTION,5
8713,O,7,2,DRY,CLASE B,5
8714,O,7,2,DRY,CLASE B-C,5
8715,O,7,2,DRY,CLASE B-C,5
