,Owner,Size,Type,Quality,DaysInDeposit,week
8646,2,2,DRY,CLASE B-C,14,10
8647,2,2,DRY,CLASE B-C,18,10
8648,2,2,DRY,CLASE B-C,12,10
8649,2,2,DRY,CLASE B-C,14,10
8650,1,2,DRY,CLASE B-C,4,10
8651,1,2,RF,CLASE B-C,18,10
8652,6,2,DRY,CLASE B-C,11,10
8653,6,2,DRY,CLASE B-C,11,10
8654,6,2,DRY,CLASE B-C,11,10
8655,6,2,DRY,CLASE B-C,12,10
8656,6,2,DRY,CLASE B-C,8,10
8657,6,2,DRY,CLASE B-C,12,10
8658,6,2,DRY,CLASE B-C,12,10
8659,6,2,DRY,CLASE B-C,11,10
8660,6,2,DRY,CLASE B-C,11,10
8661,7,2,DRY,CLASE B-C,1,10
8662,7,2,DRY,CLASE B-C,9,10
8663,7,2,DRY,CLASE B-C,5,10
8664,7,2,RF,CLASE B-C,11,10
8665,7,2,DRY,CLASE B-C,6,10
8666,7,2,DRY,CLASE B-C,1,10
8667,7,2,DRY,CLASE B-C,1,10
8668,7,2,DRY,CLASE B-C,6,10
8669,7,2,DRY,CLASE B-C,6,10
8670,7,2,DRY,CLASE B-C,6,10
8671,7,2,DRY,CLASE B-C,6,10
8672,7,2,RF,CLASE B-C,11,10
8673,7,2,DRY,CLASE B-C,1,10
8674,7,2,DRY,CLASE B-C,1,10
8675,7,2,RF,CLASE B-C,7,10
8676,7,2,DRY,CLASE B-C,1,10
8677,7,2,DRY,CLASE B-C,6,10
8678,7,2,DRY,CLASE B-C,6,10
8679,2,2,DRY,CLASE B-C,4,10
8680,2,2,DRY,CLASE B-C,4,10
8681,2,2,DRY,CLASE B-C,11,10
8682,7,2,DRY,CLASE B-C,2,10
8683,1,2,DRY,CLASE B-C,6,10
8684,1,2,DRY,CLASE B-C,4,10
8685,1,2,DRY,CLASE B-C,4,10
8686,4,2,DRY,CLASE B-C,2,10
8687,7,2,DRY,CLASE B-C,1,10
8688,1,2,DRY,CLASE B-C,107,10
8689,1,2,DRY,CLASE D,108,10
8690,1,2,DRY,CLASE D,111,10
8691,1,2,DRY,CLASE B-C,97,10
8692,1,2,DRY,CLASE B-C,99,10
8693,1,2,DRY,CLASE D,98,10
8694,2,2,DRY,CLASE B-C,102,10
8695,2,2,DRY,CLASE B-C,102,10
8696,2,2,DRY,CLASE B-C,102,10
8697,2,2,DRY,CLASE B-C,102,10
8698,2,2,DRY,CLASE B-C,102,10
8699,2,2,DRY,CLASE B-C,101,10
8700,2,2,DRY,CLASE B-C,102,10
8701,2,2,DRY,CLASE B-C,102,10
8702,2,2,DRY,CLASE B-C,101,10
8703,2,2,DRY,CLASE B-C,102,10
8704,2,2,DRY,CLASE B-C,101,10
8705,2,2,DRY,CLASE B-C,102,10
8706,2,2,DRY,CLASE B-C,102,10
8707,2,2,DRY,CLASE B-C,102,10
8708,2,2,DRY,CLASE B-C,101,10
8709,1,2,DRY,CLASE B-C,75,10
8710,1,2,DRY,CLASE B-C,73,10
8711,1,2,DRY,CLASE B-C,77,10
8712,1,2,DRY,CLASE B-C,80,10
8713,1,2,DRY,CLASE B-C,77,10
8714,2,2,DRY,CLASE B-C,75,10
8715,2,2,DRY,CLASE B-C,67,10
8716,1,2,DRY,CLASE B-C,73,10
8717,1,2,DRY,CLASE B-C,72,10
8718,1,2,DRY,CLASE B-C,68,10
8719,1,2,DRY,CLASE B-C,72,10
8720,1,2,DRY,CLASE B-C,72,10
8721,1,2,DRY,CLASE B-C,76,10
8722,3,2,DRY,CLASE A,55,10
8723,3,2,DRY,CLASE A,55,10
8724,3,2,DRY,CLASE A,55,10
8725,3,2,DRY,CLASE A,55,10
8726,1,2,DRY,CLASE B-C,73,10
8727,1,2,DRY,CLASE B-C,73,10
8728,1,2,DRY,CLASE B-C,73,10
8729,1,2,DRY,CLASE B-C,72,10
8730,1,2,DRY,CLASE D,72,10
8731,1,2,DRY,CLASE B-C,72,10
8732,1,2,DRY,CLASE B-C,72,10
8733,1,2,DRY,CLASE B-C,72,10
8734,1,2,DRY,CLASE B-C,72,10
8735,1,2,DRY,CLASE B-C,72,10
8736,1,2,DRY,CLASE B-C,72,10
8737,1,2,DRY,CLASE B-C,72,10
8738,1,2,DRY,CLASE B-C,72,10
8739,1,2,DRY,CLASE B-C,72,10
8740,1,2,DRY,CLASE B-C,72,10
8741,1,2,DRY,CLASE B-C,72,10
8742,2,2,DRY,CLASE B-C,56,10
8743,2,2,DRY,CLASE B-C,56,10
8744,2,2,DRY,CLASE B-C,62,10
8745,2,2,DRY,CLASE B-C,57,10
8746,2,2,DRY,CLASE B-C,57,10
8747,2,2,DRY,CLASE B-C,57,10
8748,2,2,DRY,CLASE B-C,57,10
8749,2,2,DRY,CLASE B-C,57,10
8750,2,2,DRY,CLASE B-C,57,10
8751,2,2,DRY,CLASE B-C,57,10
8752,2,2,DRY,CLASE B-C,57,10
8753,1,2,DRY,CLASE B-C,67,10
8754,1,2,DRY,CLASE B-C,67,10
8755,1,2,DRY,CLASE B-C,67,10
8756,1,2,DRY,CLASE A,67,10
8757,1,2,DRY,CLASE B-C,67,10
8758,1,2,DRY,CLASE B-C,68,10
8759,1,2,DRY,CLASE B-C,68,10
8760,1,2,DRY,CLASE B-C,68,10
8761,1,2,DRY,CLASE B-C,68,10
8762,3,1,DRY,CLASE B-C,57,10
8763,2,2,DRY,CLASE B-C,57,10
8764,2,2,DRY,CLASE B-C,57,10
8765,2,2,DRY,CLASE B-C,57,10
8766,2,2,DRY,CLASE B-C,57,10
8767,2,2,DRY,CLASE B-C,57,10
8768,2,2,DRY,CLASE B-C,55,10
8769,2,2,DRY,CLASE B-C,57,10
8770,2,2,DRY,CLASE B-C,57,10
8771,2,2,DRY,CLASE B-C,57,10
8772,2,2,DRY,CLASE B-C,57,10
8773,2,2,DRY,CLASE B-C,57,10
8774,2,2,DRY,CLASE B-C,55,10
8775,2,2,DRY,CLASE B-C,57,10
8776,2,2,DRY,CLASE B-C,57,10
8777,2,2,DRY,CLASE B-C,55,10
8778,2,2,DRY,CLASE B-C,54,10
8779,2,2,DRY,CLASE B-C,54,10
8780,2,2,DRY,CLASE B-C,57,10
8781,2,2,DRY,CLASE B-C,57,10
8782,2,2,DRY,CLASE B-C,57,10
8783,2,2,DRY,CLASE B-C,57,10
8784,2,2,DRY,CLASE B-C,57,10
8785,2,2,DRY,CLASE B-C,57,10
8786,2,2,DRY,CLASE B-C,57,10
8787,2,2,DRY,CLASE B-C,57,10
8788,2,2,DRY,CLASE B-C,57,10
8789,2,2,DRY,CLASE B-C,57,10
8790,2,2,DRY,CLASE B-C,57,10
8791,2,2,DRY,CLASE B-C,57,10
8792,2,2,DRY,CLASE B-C,57,10
8793,2,2,DRY,CLASE D,54,10
8794,1,2,DRY,CLASE B-C,57,10
8795,1,2,DRY,CLASE B-C,57,10
8796,1,2,DRY,CLASE B-C,57,10
8797,1,2,DRY,CLASE B-C,57,10
8798,1,2,DRY,CLASE B-C,57,10
8799,1,2,DRY,CLASE B-C,57,10
8800,6,2,DRY,CLASE B-C,56,10
8801,6,2,DRY,CLASE B-C,24,10
8802,7,2,DRY,CLASE B-C,35,10
8803,7,2,DRY,CLASE B-C,36,10
8804,2,2,DRY,CLASE B-C,28,10
8805,2,2,RF,CLASE B-C,19,10
8806,2,2,RF,CLASE B-C,19,10
8807,2,2,RF,CLASE B-C,32,10
8808,2,2,RF,CLASE B-C,30,10
8809,2,2,RF,CLASE B-C,19,10
8810,2,2,RF,CLASE B-C,32,10
8811,2,2,RF,CLASE B-C,19,10
8812,2,2,RF,CLASE B-C,19,10
8813,2,2,DRY,CLASE B-C,31,10
8814,2,2,DRY,CLASE B-C,27,10
8815,2,2,RF,CLASE B-C,30,10
8816,2,2,RF,CLASE B-C,19,10
8817,2,2,RF,CLASE B-C,19,10
8818,2,2,DRY,CLASE B-C,32,10
8819,5,2,DRY,INSPECTION,21,10
8820,5,2,DRY,INSPECTION,21,10
8821,5,2,DRY,INSPECTION,21,10
8822,5,2,DRY,INSPECTION,21,10
8823,5,2,DRY,INSPECTION,21,10
8824,5,2,DRY,INSPECTION,21,10
8825,5,2,DRY,INSPECTION,20,10
8826,5,1,DRY,CLASE B-C,7,10
8827,1,2,DRY,CLASE B-C,20,10
8828,1,2,DRY,CLASE B-C,20,10
8829,1,2,DRY,CLASE B-C,20,10
8830,6,2,RF,CLASE B-C,26,10
8831,6,2,DRY,CLASE B-C,24,10
8832,6,2,DRY,CLASE B-C,24,10
8833,6,2,DRY,CLASE B-C,28,10
8834,6,2,DRY,CLASE B-C,28,10
8835,6,2,DRY,CLASE B-C,28,10
8836,2,2,DRY,CLASE B-C,25,10
8837,2,2,DRY,CLASE B-C,25,10
8838,2,2,DRY,CLASE B-C,25,10
8839,2,2,DRY,CLASE B-C,26,10
8840,2,2,DRY,CLASE B-C,25,10
8841,2,2,DRY,CLASE B-C,25,10
8842,2,2,DRY,CLASE B-C,25,10
8843,2,2,DRY,CLASE B-C,26,10
8844,2,2,DRY,CLASE B-C,25,10
8845,2,2,DRY,CLASE B-C,25,10
8846,2,2,RF,CLASE B-C,20,10
8847,2,2,DRY,CLASE B-C,25,10
8848,2,2,DRY,CLASE B-C,25,10
8849,2,2,DRY,CLASE B-C,25,10
8850,2,2,DRY,CLASE B-C,25,10
8851,2,2,DRY,CLASE B-C,25,10
8852,2,2,DRY,CLASE B-C,26,10
8853,2,2,DRY,CLASE B-C,25,10
8854,2,2,DRY,CLASE B-C,25,10
8855,2,2,DRY,CLASE B-C,25,10
8856,2,2,DRY,CLASE B-C,26,10
8857,2,2,DRY,CLASE B-C,25,10
8858,2,2,DRY,CLASE B-C,23,10
8859,5,2,DRY,INSPECTION,23,10
8860,5,2,DRY,INSPECTION,14,10
8861,5,2,DRY,INSPECTION,22,10
8862,5,2,DRY,INSPECTION,21,10
8863,5,2,DRY,INSPECTION,23,10
8864,5,2,DRY,INSPECTION,16,10
8865,5,2,DRY,INSPECTION,21,10
8866,5,2,DRY,INSPECTION,22,10
8867,5,2,RF,CLASE A,9,10
8868,5,1,DRY,CLASE B-C,21,10
8869,5,2,DRY,INSPECTION,21,10
8870,5,2,DRY,INSPECTION,19,10
8871,5,2,DRY,INSPECTION,23,10
8872,5,2,DRY,INSPECTION,16,10
8873,5,2,DRY,INSPECTION,14,10
8874,5,2,DRY,INSPECTION,21,10
8875,5,2,DRY,INSPECTION,21,10
8876,5,2,DRY,INSPECTION,22,10
8877,5,2,DRY,INSPECTION,14,10
8878,5,1,DRY,CLASE B-C,22,10
8879,5,2,DRY,INSPECTION,21,10
8880,5,2,DRY,INSPECTION,21,10
8881,5,2,DRY,INSPECTION,21,10
8882,1,2,DRY,INSPECTION,16,10
8883,1,2,DRY,INSPECTION,21,10
8884,1,2,DRY,INSPECTION,20,10
8885,1,2,DRY,INSPECTION,21,10
8886,1,2,RF,CLASE A,21,10
8887,1,2,DRY,INSPECTION,22,10
8888,1,2,DRY,INSPECTION,21,10
8889,1,2,DRY,INSPECTION,22,10
8890,1,2,DRY,INSPECTION,22,10
8891,1,2,DRY,INSPECTION,22,10
8892,1,2,DRY,INSPECTION,22,10
8893,1,2,DRY,INSPECTION,20,10
8894,1,2,DRY,INSPECTION,21,10
8895,1,2,DRY,CLASE B-C,19,10
8896,1,2,DRY,INSPECTION,22,10
8897,1,2,RF,CLASE B-C,16,10
8898,2,2,RF,CLASE B-C,20,10
8899,1,2,DRY,INSPECTION,27,10
8900,6,2,DRY,CLASE B-C,24,10
8901,3,2,DRY,CLASE B-C,23,10
8902,1,2,DRY,INSPECTION,22,10
8903,7,2,DRY,CLASE B-C,14,10
8904,1,2,DRY,INSPECTION,22,10
8905,1,2,DRY,INSPECTION,22,10
8906,1,2,DRY,INSPECTION,22,10
8907,1,2,DRY,INSPECTION,22,10
8908,4,2,DRY,CLASE B-C,13,10
8909,2,2,DRY,CLASE B-C,16,10
8910,2,2,DRY,CLASE B-C,16,10
8911,2,2,DRY,CLASE B-C,16,10
8912,2,2,DRY,CLASE B-C,16,10
8913,2,2,DRY,CLASE B-C,16,10
8914,2,2,DRY,CLASE B-C,19,10
8915,2,2,DRY,CLASE B-C,17,10
8916,2,2,DRY,CLASE B-C,19,10
8917,2,2,DRY,CLASE B-C,17,10
8918,2,2,DRY,CLASE B-C,19,10
8919,2,2,DRY,CLASE B-C,17,10
8920,2,2,DRY,CLASE B-C,19,10
8921,2,2,DRY,CLASE B-C,19,10
8922,2,2,DRY,CLASE B-C,19,10
8923,2,2,DRY,CLASE B-C,19,10
8924,2,2,DRY,CLASE B-C,19,10
8925,2,2,DRY,CLASE B-C,17,10
8926,2,2,DRY,CLASE B-C,19,10
8927,2,2,DRY,CLASE B-C,19,10
8928,2,2,DRY,CLASE B-C,14,10
8929,2,2,DRY,CLASE B-C,19,10
8930,2,2,DRY,CLASE B-C,15,10
8931,2,2,DRY,CLASE B-C,19,10
8932,2,2,DRY,CLASE B-C,19,10
8933,2,2,DRY,CLASE B-C,19,10
8934,2,2,DRY,CLASE B-C,19,10
8935,2,2,DRY,CLASE B-C,17,10
8936,2,2,DRY,CLASE B-C,19,10
8937,2,2,DRY,CLASE D,19,10
8938,2,2,DRY,CLASE B-C,19,10
8939,2,2,DRY,CLASE B-C,19,10
8940,2,2,DRY,CLASE D,19,10
8941,2,2,DRY,CLASE B-C,19,10
8942,2,2,DRY,CLASE B-C,19,10
8943,2,2,DRY,CLASE B-C,19,10
8944,2,2,DRY,CLASE B-C,19,10
8945,2,2,DRY,CLASE B-C,19,10
8946,2,2,DRY,CLASE B-C,19,10
8947,2,2,DRY,CLASE B-C,19,10
8948,2,2,DRY,CLASE B-C,19,10
8949,2,2,DRY,CLASE B-C,17,10
8950,2,2,DRY,CLASE B-C,17,10
8951,2,2,DRY,CLASE B-C,15,10
8952,2,2,DRY,CLASE B-C,19,10
8953,2,2,DRY,CLASE B-C,19,10
8954,2,2,DRY,CLASE B-C,19,10
8955,2,2,DRY,CLASE D,19,10
8956,2,2,DRY,CLASE B-C,19,10
8957,2,2,DRY,CLASE B-C,16,10
8958,2,2,DRY,CLASE B-C,16,10
8959,2,2,DRY,CLASE B-C,16,10
8960,2,2,DRY,CLASE B-C,16,10
8961,2,2,DRY,CLASE B-C,16,10
8962,2,2,DRY,CLASE B-C,16,10
8963,5,2,DRY,INSPECTION,19,10
8964,5,2,DRY,INSPECTION,14,10
8965,5,1,DRY,CLASE B-C,14,10
8966,5,1,DRY,CLASE B-C,14,10
8967,5,1,DRY,CLASE B,14,10
8968,5,1,DRY,CLASE B-C,14,10
8969,1,2,DRY,CLASE D,14,10
8970,1,2,DRY,CLASE B-C,14,10
8971,1,2,DRY,INSPECTION,16,10
8972,1,2,DRY,CLASE B-C,14,10
8973,1,2,DRY,INSPECTION,16,10
8974,1,2,DRY,CLASE B-C,13,10
8975,1,2,DRY,CLASE B-C,13,10
8976,1,2,DRY,CLASE B-C,14,10
8977,1,2,DRY,CLASE B-C,14,10
8978,1,2,DRY,CLASE B-C,7,10
8979,1,2,DRY,CLASE B-C,13,10
8980,1,2,DRY,CLASE B-C,11,10
8981,1,2,DRY,CLASE B-C,14,10
8982,1,2,DRY,CLASE D,10,10
8983,1,2,RF,CLASE B-C,18,10
8984,1,2,DRY,CLASE B-C,9,10
8985,1,2,DRY,CLASE B-C,13,10
8986,1,2,DRY,CLASE B-C,12,10
8987,1,2,DRY,INSPECTION,14,10
8988,1,2,DRY,CLASE B-C,12,10
8989,1,2,DRY,CLASE B-C,8,10
8990,1,2,DRY,CLASE B-C,14,10
8991,1,2,DRY,CLASE B-C,13,10
8992,1,2,DRY,CLASE B-C,12,10
8993,1,2,DRY,CLASE B-C,13,10
8994,1,2,DRY,CLASE B-C,14,10
8995,1,2,DRY,CLASE B-C,14,10
8996,1,2,DRY,CLASE B-C,14,10
8997,1,2,DRY,CLASE B-C,14,10
8998,1,2,RF,CLASE B-C,18,10
8999,1,2,DRY,CLASE B-C,14,10
9000,1,2,DRY,CLASE B-C,14,10
9001,1,2,DRY,CLASE B-C,14,10
9002,1,2,DRY,CLASE B-C,13,10
9003,1,2,DRY,CLASE B-C,14,10
9004,1,2,DRY,CLASE B-C,13,10
9005,1,2,DRY,CLASE B-C,14,10
9006,1,2,DRY,INSPECTION,21,10
9007,1,2,DRY,INSPECTION,21,10
9008,1,2,DRY,INSPECTION,21,10
9009,3,2,DRY,CLASE A,13,10
9010,6,2,DRY,CLASE B-C,12,10
9011,6,2,DRY,CLASE B-C,12,10
9012,7,2,DRY,CLASE B-C,10,10
9013,7,2,DRY,CLASE B-C,10,10
9014,7,2,DRY,CLASE B-C,11,10
9015,7,2,DRY,CLASE B-C,10,10
9016,7,2,DRY,CLASE B-C,10,10
9017,7,2,RF,CLASE B-C,5,10
9018,7,2,RF,CLASE B-C,7,10
9019,7,2,DRY,CLASE B-C,10,10
9020,7,2,RF,CLASE B-C,15,10
9021,7,2,RF,CLASE B-C,5,10
9022,7,2,RF,CLASE B-C,5,10
9023,1,2,DRY,INSPECTION,16,10
9024,1,2,DRY,INSPECTION,16,10
9025,1,2,DRY,INSPECTION,16,10
9026,1,2,DRY,INSPECTION,16,10
9027,1,2,DRY,INSPECTION,16,10
9028,1,2,DRY,INSPECTION,15,10
9029,1,2,DRY,INSPECTION,15,10
9030,1,2,DRY,INSPECTION,15,10
9031,1,2,DRY,INSPECTION,15,10
9032,2,2,DRY,CLASE B-C,13,10
9033,2,2,DRY,CLASE B-C,12,10
9034,2,2,DRY,CLASE B-C,4,10
9035,2,2,DRY,CLASE B-C,12,10
9036,2,2,DRY,CLASE B-C,5,10
9037,2,2,DRY,CLASE B-C,12,10
9038,2,2,DRY,CLASE B-C,13,10
9039,2,2,DRY,CLASE B-C,9,10
9040,2,2,DRY,CLASE B-C,13,10
9041,2,2,DRY,CLASE B-C,13,10
9042,2,2,DRY,CLASE B-C,12,10
9043,2,2,DRY,CLASE B-C,13,10
9044,2,2,DRY,CLASE B-C,12,10
9045,2,2,DRY,CLASE B-C,5,10
9046,2,2,DRY,CLASE B-C,12,10
9047,2,2,DRY,CLASE B-C,5,10
9048,2,2,DRY,CLASE B-C,12,10
9049,2,2,DRY,CLASE B-C,5,10
9050,2,2,DRY,CLASE B-C,4,10
9051,2,2,DRY,CLASE B-C,5,10
9052,2,2,DRY,CLASE B-C,13,10
9053,2,2,DRY,CLASE B-C,13,10
9054,2,2,DRY,CLASE B-C,12,10
9055,2,2,DRY,CLASE B-C,13,10
9056,2,2,DRY,CLASE B-C,5,10
9057,2,2,DRY,CLASE B-C,5,10
9058,2,2,DRY,CLASE B-C,5,10
9059,2,2,DRY,CLASE B-C,4,10
9060,2,2,DRY,CLASE B-C,4,10
9061,2,2,DRY,CLASE B-C,12,10
9062,2,2,DRY,CLASE B-C,5,10
9063,2,2,DRY,CLASE B-C,12,10
9064,1,2,DRY,CLASE B-C,13,10
9065,1,2,DRY,CLASE D,12,10
9066,1,2,DRY,CLASE D,13,10
9067,1,2,DRY,CLASE B-C,9,10
9068,1,2,DRY,CLASE B-C,9,10
9069,5,2,DRY,INSPECTION,10,10
9070,5,2,DRY,INSPECTION,10,10
9071,5,2,DRY,INSPECTION,10,10
9072,1,2,DRY,CLASE B-C,10,10
9073,1,2,DRY,CLASE B-C,8,10
9074,1,2,DRY,CLASE B-C,8,10
9075,1,2,DRY,CLASE A,8,10
9076,1,2,DRY,CLASE B-C,8,10
9077,1,2,DRY,CLASE B-C,9,10
9078,1,2,DRY,CLASE B-C,9,10
9079,7,2,DRY,CLASE B-C,1,10
9080,7,2,RF,CLASE B-C,5,10
9081,7,2,DRY,CLASE B-C,2,10
9082,7,2,DRY,CLASE B,5,10
9083,7,2,DRY,CLASE B-C,2,10
9084,7,2,DRY,CLASE B-C,2,10
9085,7,2,DRY,CLASE B-C,1,10
9086,7,2,DRY,CLASE B-C,1,10
9087,7,2,DRY,CLASE B-C,5,10
9088,7,2,DRY,CLASE B-C,2,10
9089,7,2,DRY,CLASE B-C,1,10
9090,7,2,DRY,CLASE B-C,2,10
9091,7,2,DRY,CLASE B-C,1,10
9092,7,2,DRY,CLASE B-C,2,10
9093,7,2,DRY,CLASE B-C,1,10
9094,7,2,DRY,CLASE B-C,1,10
9095,7,2,DRY,CLASE B-C,1,10
9096,7,2,RF,CLASE B-C,5,10
9097,7,2,DRY,CLASE B-C,2,10
9098,5,2,DRY,INSPECTION,8,10
9099,1,2,DRY,CLASE B-C,8,10
9100,1,2,DRY,CLASE B-C,8,10
9101,1,2,DRY,CLASE B-C,8,10
9102,1,2,DRY,CLASE B-C,8,10
9103,1,2,DRY,CLASE B-C,8,10
9104,1,2,DRY,CLASE B-C,8,10
9105,1,2,DRY,CLASE B-C,8,10
9106,1,2,DRY,CLASE B-C,8,10
9107,5,2,DRY,INSPECTION,7,10
9108,1,2,DRY,CLASE B-C,7,10
9109,5,2,DRY,INSPECTION,7,10
9110,5,2,DRY,INSPECTION,6,10
9111,1,2,DRY,CLASE B-C,5,10
9112,1,2,RF,CLASE B-C,4,10
9113,2,2,DRY,CLASE B-C,1,10
9114,2,2,DRY,CLASE B-C,1,10
9115,2,2,DRY,CLASE B-C,1,10
9116,2,2,DRY,CLASE B-C,1,10
9117,2,2,DRY,CLASE B-C,3,10
9118,2,2,DRY,CLASE B-C,2,10
9119,2,2,DRY,CLASE A,2,10
9120,2,2,DRY,CLASE B-C,3,10
9121,2,2,DRY,CLASE B-C,3,10
9122,2,2,DRY,CLASE B-C,1,10
9123,2,2,DRY,CLASE B-C,3,10
9124,2,2,DRY,CLASE B-C,1,10
9125,2,2,DRY,CLASE B-C,3,10
9126,2,2,DRY,CLASE B-C,3,10
9127,2,2,DRY,CLASE B-C,1,10
9128,2,2,DRY,CLASE B-C,3,10
9129,2,2,DRY,CLASE B-C,1,10
9130,2,2,DRY,CLASE B-C,2,10
9131,2,2,DRY,CLASE B-C,1,10
9132,2,2,DRY,CLASE B-C,2,10
9133,2,2,DRY,CLASE B-C,1,10
9134,2,2,DRY,CLASE B-C,3,10
9135,2,2,DRY,CLASE B-C,1,10
9136,2,2,DRY,CLASE B-C,1,10
9137,2,2,DRY,CLASE B-C,3,10
9138,2,2,DRY,CLASE A,1,10
9139,2,2,DRY,CLASE B-C,3,10
9140,2,2,DRY,CLASE B-C,2,10
9141,2,2,DRY,CLASE B-C,2,10
9142,2,2,DRY,CLASE B-C,1,10
9143,2,2,DRY,CLASE B-C,3,10
9144,2,2,DRY,CLASE B-C,1,10
9145,2,2,DRY,CLASE B-C,2,10
9146,2,2,DRY,CLASE B-C,1,10
9147,2,2,DRY,CLASE B-C,3,10
9148,2,2,DRY,CLASE B-C,2,10
9149,2,2,DRY,CLASE B-C,3,10
9150,2,2,DRY,CLASE B-C,2,10
9151,2,2,DRY,CLASE B-C,1,10
9152,2,2,DRY,CLASE B-C,1,10
9153,2,2,DRY,CLASE B-C,1,10
9154,2,2,DRY,CLASE B-C,1,10
9155,2,2,DRY,CLASE B-C,1,10
9156,2,2,DRY,CLASE B-C,1,10
9157,2,2,DRY,CLASE B-C,1,10
9158,2,2,DRY,CLASE B-C,2,10
9159,2,2,DRY,CLASE B-C,3,10
9160,2,2,DRY,CLASE B-C,3,10
9161,2,2,DRY,CLASE B-C,3,10
9162,2,2,DRY,CLASE D,3,10
9163,2,2,DRY,CLASE B-C,1,10
9164,2,2,DRY,CLASE B-C,3,10
9165,2,2,DRY,CLASE B-C,2,10
9166,2,2,DRY,CLASE B-C,3,10
9167,2,2,DRY,CLASE B-C,1,10
9168,2,2,DRY,CLASE B-C,1,10
9169,2,2,DRY,CLASE B-C,1,10
9170,2,2,DRY,CLASE B-C,3,10
9171,2,2,DRY,CLASE B-C,1,10
9172,2,2,DRY,CLASE B-C,3,10
9173,2,2,DRY,CLASE B-C,3,10
9174,2,2,DRY,CLASE B-C,1,10
9175,2,2,DRY,CLASE B-C,3,10
9176,2,2,DRY,CLASE B-C,2,10
9177,2,2,DRY,CLASE B-C,1,10
9178,2,2,DRY,CLASE B-C,3,10
9179,2,2,DRY,CLASE B-C,1,10
9180,2,2,DRY,CLASE B-C,2,10
9181,2,2,DRY,CLASE B-C,3,10
9182,2,2,DRY,CLASE B-C,2,10
9183,2,2,DRY,CLASE B-C,3,10
9184,2,2,DRY,CLASE B-C,2,10
9185,2,2,DRY,CLASE B-C,3,10
9186,2,2,DRY,CLASE B-C,3,10
9187,2,2,DRY,CLASE B-C,1,10
9188,2,2,DRY,CLASE B-C,2,10
9189,2,2,DRY,CLASE B-C,1,10
9190,2,2,DRY,CLASE B-C,1,10
9191,2,2,DRY,CLASE B-C,2,10
9192,1,2,DRY,CLASE B-C,3,10
9193,1,2,DRY,CLASE B-C,3,10
9194,7,2,DRY,CLASE B-C,3,10
9195,6,2,DRY,CLASE B-C,1,10
9196,1,2,DRY,INSPECTION,2,10
9197,4,2,DRY,CLASE B-C,1,10
9198,1,2,DRY,CLASE B-C,2,10
9199,1,2,DRY,CLASE B-C,2,10
9200,9,2,DRY,CLASE B-C,123,10
9201,1,2,DRY,INSPECTION,124,10
9202,9,2,DRY,INSPECTION,105,10
9203,1,2,DRY,INSPECTION,99,10
9204,1,2,DRY,INSPECTION,93,10
9205,1,2,DRY,INSPECTION,99,10
9206,1,2,DRY,INSPECTION,98,10
9207,1,2,DRY,INSPECTION,91,10
9208,1,1,DRY,INSPECTION,95,10
9209,4,2,DRY,CLASE B-C,86,10
9210,1,2,DRY,INSPECTION,86,10
9211,1,2,DRY,INSPECTION,86,10
9212,1,2,DRY,INSPECTION,85,10
9213,1,2,DRY,INSPECTION,86,10
9214,1,2,DRY,INSPECTION,74,10
9215,1,2,DRY,INSPECTION,80,10
9216,1,2,DRY,INSPECTION,85,10
9217,1,2,DRY,INSPECTION,80,10
9218,1,2,DRY,INSPECTION,85,10
9219,1,2,DRY,INSPECTION,85,10
9220,1,2,DRY,CLASE D,86,10
9221,1,2,DRY,INSPECTION,85,10
9222,1,2,DRY,INSPECTION,85,10
9223,1,2,DRY,INSPECTION,86,10
9224,1,2,DRY,INSPECTION,80,10
9225,1,2,DRY,INSPECTION,79,10
9226,1,2,DRY,INSPECTION,85,10
9227,1,2,DRY,INSPECTION,85,10
9228,1,2,DRY,INSPECTION,66,10
9229,1,2,DRY,INSPECTION,66,10
9230,2,2,DRY,INSPECTION,91,10
9231,1,2,DRY,INSPECTION,85,10
9232,7,1,DRY,CLASE B-C,75,10
9233,7,1,DRY,CLASE B-C,75,10
9234,1,2,DRY,INSPECTION,77,10
9235,1,2,DRY,INSPECTION,77,10
9236,1,1,DRY,INSPECTION,80,10
9237,1,2,DRY,INSPECTION,77,10
9238,7,1,DRY,CLASE B-C,40,10
9239,2,2,DRY,CLASE B-C,67,10
9240,1,2,DRY,INSPECTION,69,10
9241,1,2,DRY,INSPECTION,69,10
9242,1,2,DRY,INSPECTION,69,10
9243,1,2,DRY,INSPECTION,69,10
9244,1,1,DRY,INSPECTION,60,10
9245,1,2,DRY,INSPECTION,69,10
9246,3,2,DRY,CLASE B-C,61,10
9247,3,2,DRY,CLASE B-C,62,10
9248,3,2,DRY,CLASE B-C,61,10
9249,3,2,DRY,CLASE B-C,61,10
9250,3,2,DRY,CLASE B-C,62,10
9251,3,2,DRY,CLASE B-C,61,10
9252,3,2,DRY,CLASE B-C,61,10
9253,3,2,DRY,CLASE B-C,61,10
9254,7,1,DRY,CLASE B-C,66,10
9255,1,2,DRY,INSPECTION,74,10
9256,1,2,DRY,INSPECTION,74,10
9257,1,2,DRY,INSPECTION,58,10
9258,1,2,DRY,INSPECTION,63,10
9259,1,2,DRY,INSPECTION,69,10
9260,1,2,DRY,INSPECTION,69,10
9261,1,2,DRY,INSPECTION,69,10
